Event	ID	Name			Wwise Object Path	Notes
	290290980	LevelUpAbsorbPre			\Default Work Unit\UI\LevelUp-Pannels\LevelUpAbsorbPre	
	485562711	Assassin_Idle			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Idle	
	577229521	UIFightClick			\Default Work Unit\UI\Clicks\UIFightClick	
	769784615	UISelectChar			\Default Work Unit\UI\Clicks\UISelectChar	
	863983762	DeathKnight_Spawn			\Default Work Unit\Menu\Spawns\DeathKnight_Spawn	
	874858215	UIRuneRemove			\Default Work Unit\UI\Clicks\UIRuneRemove	
	1074254744	MenuStop			\Default Work Unit\Menu\MenuStop	
	1312131451	UIError			\Default Work Unit\UI\Clicks\UIError	
	1440023300	UIChooseChar			\Default Work Unit\UI\Clicks\UIChooseChar	
	1505949716	Necromancer_Weapon3			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Weapon3	
	1505949717	Necromancer_Weapon2			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Weapon2	
	1505949718	Necromancer_Weapon1			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Weapon1	
	2004165450	Legionnaire_Spawn			\Default Work Unit\Menu\Spawns\Legionnaire_Spawn	
	2048166989	BloodMage_Spawn			\Default Work Unit\Menu\Spawns\BloodMage_Spawn	
	2146261817	Barbarian_Weapon1			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon1	
	2146261818	Barbarian_Weapon2			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon2	
	2146261819	Barbarian_Weapon3			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon3	
	2146261820	Barbarian_Weapon4			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Weapon4	
	2220870935	UIOptions			\Default Work Unit\UI\Clicks\UIOptions	
	2226433085	UIScreenWhoosh			\Default Work Unit\UI\Clicks\UIScreenWhoosh	
	2426212148	SFX_3D_Bonfire			\Default Work Unit\Ambient\3D_SFX\SFX_3D_Bonfire	
	2431619546	Paladin_Spawn			\Default Work Unit\Menu\Spawns\Paladin_Spawn	
	2501838063	ArcaneWeaver_Spawn			\Default Work Unit\Menu\Spawns\ArcaneWeaver_Spawn	
	2529895901	UIBlacksmith			\Default Work Unit\UI\Clicks\UIBlacksmith	
	2590342745	Barbarian_Spawn			\Default Work Unit\Menu\Spawns\Barbarian\Barbarian_Spawn	
	2657456088	Elementalist_Spawn			\Default Work Unit\Menu\Spawns\Elementalist_Spawn	
	2738363245	UISubmenuAppear			\Default Work Unit\UI\Clicks\UISubmenuAppear	
	2933303664	HoundMaster_Weapon2			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon2	
	2933303665	HoundMaster_Weapon3			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon3	
	2933303667	HoundMaster_Weapon1			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon1	
	2933303670	HoundMaster_Weapon4			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Weapon4	
	3015969337	UIReroll			\Default Work Unit\UI\Clicks\UIReroll	
	3030481697	UIClose			\Default Work Unit\UI\Clicks\UIClose	
	3096654377	Sentinel_Spawn			\Default Work Unit\Menu\Spawns\Sentinel_Spawn	
	3241156723	HoundMaster_Spawn			\Default Work Unit\Menu\Spawns\HoundMaster\HoundMaster_Spawn	
	3344707655	LevelUpPannelAppear			\Default Work Unit\UI\LevelUp-Pannels\LevelUpPannelAppear	
	3365125475	Spellbreaker_Spawn			\Default Work Unit\Menu\Spawns\Spellbreaker_Spawn	
	3405855616	Beastmaster_Spawn			\Default Work Unit\Menu\Spawns\Beastmaster_Spawn	
	3508088636	defaultWarning			\Default Work Unit\UI\Clicks\defaultWarning	
	3556530939	LevelUpPannelDisappear			\Default Work Unit\UI\LevelUp-Pannels\LevelUpPannelDisappear	
	3647089368	UICheckbox			\Default Work Unit\UI\Clicks\UICheckbox	
	3658588233	SFX_3D_TorchStick			\Default Work Unit\Ambient\3D_SFX\SFX_3D_TorchStick	
	3690797171	Assassin_Weapon4			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon4	
	3690797172	Assassin_Weapon3			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon3	
	3690797173	Assassin_Weapon2			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon2	
	3690797174	Assassin_Weapon1			\Default Work Unit\Menu\Spawns\Assassin\Assassin_Weapon1	
	3711598968	MenuClick			\Default Work Unit\UI\Clicks\MenuClick	
	3779992502	Necromancer_Spawn			\Default Work Unit\Menu\Spawns\Necromancer\Necromancer_Spawn	
	3829525017	LevelUpSkillSelect			\Default Work Unit\UI\Clicks\LevelUpSkillSelect	
	3885072173	Rogue_Spawn			\Default Work Unit\Menu\Spawns\Assassin\Rogue_Spawn	
	4013684185	UIRuneEquip			\Default Work Unit\UI\Clicks\UIRuneEquip	
	4222785659	Pyromancer_Spawn			\Default Work Unit\Menu\Spawns\Pyromancer_Spawn	

Effect plug-ins	ID	Name	Type				Notes
	392066452	Player-VX-Spawn_7	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-VX-Spawn_7_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Spellbreaker\Spellbreaker_Spawn_Voice\Player-VX-Spawn_7		23771
	401209540	Spellbreaker_Spawn_Foley_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Spellbreaker_Spawn_Foley_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Spellbreaker\Foley\Armor\Spellbreaker_Spawn_Foley_2		40709
	405414709	Horse_Vocals_Menu_7	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Horse_Vocals_Menu_7_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Horse_calm\Horse_Vocals_Menu_7		21507
	405768799	LevelUp-Pre-VFX-SFX	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\LevelUp-VFX-SFX_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Pannels\LevelUp-Pannels\LevelUp-Pre-VFX-SFX		40243
	429022970	HoundMaster-Weapons-2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster-Weapons-2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Weapons\HoundMaster-Weapons-2		36301
	435616360	Menu-Assassin-Idle-VX_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Idle-VX_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Idle\Idle-VX\Menu-Assassin-Idle-VX_1		21099
	439528757	RSS_Skill-Thrust-1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\RSS_Skill-Thrust-1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Spawn\Necro-Spawn-Foley\RSS_Skill-Thrust-1		23343
	444239068	Menu-Assassin-Idle-VX_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Idle-VX_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Idle\Idle-VX\Menu-Assassin-Idle-VX_2		34307
	444772536	Menu-SelectChar-Lightbeam_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-SelectChar-Lightbeam_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Menu-SelectCharacterExplosion\Menu-SelectChar-Lightbeam_1		38101
	444947833	UI-Close	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Ready-Click_V4C_B718D1B4.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Close		3601
	448084916	UI-ChooseChar	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-ChooseChar_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-ChooseChar		7635
	449110541	EnemySpawn_Flat	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Unit-Placement-3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\EnemySpawn_Flat		22715
	452598028	Legionnaire_Spawn_Foley_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Legionnaire_Spawn_Foley_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Legionnaire\Spawn_Foley\Legionnaire_Spawn_Foley_3		43323
	461500547	Necro-Menu-Weapon-1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Necro-Menu-Weapon-1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Weapons\Necro-Weapon\Necro-Menu-Weapon-1		32301
	463734062	ElectricalDischarge_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\ElectricalDischarge_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\ElectricalDischarge\ElectricalDischarge_Cast\ElectricalDischarge_1		21674
	514897685	Player-VX-Spawn_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-VX-Spawn_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Pyromancer\Pyromancer_Spawn_Voice\Player-VX-Spawn_2		11537
	516093769	Player-Skills-Lightningbolt_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-Skills-Lightningbolt_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\Lightningbolt\Lightningbolt-Cast\Player-Skills-Lightningbolt_3		29368
	535389088	TorchStick-New_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\TorchStick-New_1_A7B888B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\3DAmbience\TorchStick-New\TorchStick-New_1		294140
	541451995	DeathKnight_Spawn_Hi_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\DeathKnight_Spawn_Hi_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Foley\Spawn_High\DeathKnight_Spawn_Hi_3		49863
	558098174	Menu-Assassin-Weapon-VX_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Weapon-VX_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Weapons\Assassin-Weapons-VX\Menu-Assassin-Weapon-VX_3		11052
	564602582	Paladin_Spawn_Foley_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Paladin_Spawn_Foley_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Paladin\Foley\Paladin_Spawn_Foley_1		37473
	566781455	Barbarian_Spawn_Voice_moreEcho_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian_Spawn_Voice_moreEcho_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Spawn\Barbarian-Spawn-VX\Barbarian_Spawn_Voice_moreEcho_3		54229
	576845277	Barbarian_Spawn_Voice_moreEcho_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian_Spawn_Voice_moreEcho_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Spawn\Barbarian-Spawn-VX\Barbarian_Spawn_Voice_moreEcho_1		50973
	583232138	TorchStick-New_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\TorchStick-New_2_CC835001.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\3DAmbience\TorchStick-New\TorchStick-New_2		390317
	591091587	HoundMaster_Spawn_Dog_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Spawn_Dog_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Spawn\Dog_Spawn\HoundMaster_Spawn_Dog_1		26751
	610577518	Player-VX-Spawn_4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-VX-Spawn_4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Pyromancer\Pyromancer_Spawn_Voice\Player-VX-Spawn_4		11542
	615294743	Barbarian_Spawn_Step_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian_Spawn_Step_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Spawn\Barbarian-Spawn-Foley\Barbarian_Spawn_Step_2		40823
	617377660	Blacksmith-Click_B_5	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Blacksmith-Click_B_5_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Blacksmith\Blacksmith-Click_B_5		26846
	618695612	Menu-SelectChar-Lightbeam_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-SelectChar-Lightbeam_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Menu-SelectCharacterExplosion\Menu-SelectChar-Lightbeam_2		31722
	622925759	Barbarian-Menu-Weapon-VX_4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian-Menu-Weapon-VX_4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Weapons\Barbarian-Weapons-VX\Barbarian-Menu-Weapon-VX_4		31248
	625870768	Horse_Vocals_Menu_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Horse_Vocals_Menu_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Horse_calm\Horse_Vocals_Menu_2		22930
	632232835	Barbarian-Menu-Weapon-VX_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian-Menu-Weapon-VX_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Weapons\Barbarian-Weapons-VX\Barbarian-Menu-Weapon-VX_1		25631
	663079828	Assassin_Spawn_Foley_Low_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Assassin_Spawn_Foley_Low_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Body\Low\Assassin_Spawn_Foley_Low_1		32244
	664536289	BeaconOfLight_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\BeaconOfLight_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Elementalist\Spawn_Magic\BeaconOfLight_1		39901
	679664049	Horse_Vocals_Ingame_7	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Horse_Vocals_Ingame_7_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Horse_calm\Horse_Vocals_Ingame_7		31277
	687748613	Assassin_Spawn_Foley_Low_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Assassin_Spawn_Foley_Low_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Body\Low\Assassin_Spawn_Foley_Low_2		29448
	698604529	Reroll_new_V1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Reroll_new_V1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Reroll\Reroll_new_V1		30049
	702890057	UI-Options	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Options_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Options		4603
	724972673	Menu-Whoosh_4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Whoosh_4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Whooshes\Menu-Whoosh_4		23878
	726469445	Player-LoneHunter-Attack-Bow-Stretch_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-LoneHunter-Attack-Bow-Stretch_1_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Lonehunter\Foley\Player-LoneHunter-Attack-Bow-Stretch_1		2845
	726546099	HoundMaster_Spawn_Dog_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Spawn_Dog_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Spawn\Dog_Spawn\HoundMaster_Spawn_Dog_3		32940
	732749019	Blacksmith-Click_B_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Blacksmith-Click_B_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Blacksmith\Blacksmith-Click_B_1		39408
	737002792	LightBeam-Cast_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\LightBeam-Cast_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Elementalist\Spawn_Magic_2\LightBeam-Cast_2		35717
	737579709	LevelUp-Pannels-Appear	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Knockout-LevelUp-Pannels-Appear-v2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Pannels\LevelUp-Pannels\LevelUp-Pannels-Appear		24874
	738495192	Menu-Assassin-Weapon-VX_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Weapon-VX_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Weapons\Assassin-Weapons-VX\Menu-Assassin-Weapon-VX_2		13982
	747780530	Menu-Assassin-Weapon-2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Weapon-2wav_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Weapons\Assassin-Weapons\Menu-Assassin-Weapon-2		39486
	748592141	Barbarian-Menu-Weapon-2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian-Menu-Weapon-2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Weapons\Barbarian-Weapons\Barbarian-Menu-Weapon-2		27093
	749308206	UI-Error-2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-GenericError_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Error-2		13357
	753521720	Barbarian-Menu-Weapon-3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Barbarian-Menu-Weapon-3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Barbarian\Barbarian-Weapons\Barbarian-Weapons\Barbarian-Menu-Weapon-3		35582
	758856592	DeathKnight_Spawn_Low_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\DeathKnight_Spawn_Low_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Foley\Spawn_Low\DeathKnight_Spawn_Low_3		43811
	768795806	Electricbolt-Impact_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Electricbolt-Impact_3_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\Lightningbolt\Lightningbolt-Impact\Electricbolt-Impact_3		21568
	773284387	HoundMaster-Weapons-Dog-2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster-Weapons-Dog-2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Weapons\HoundMaster-Weapons-Dog-2		21760
	776408781	Assassin_Spawn_Foley_Hi_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Assassin_Spawn_Foley_Hi_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Body\High\Assassin_Spawn_Foley_Hi_1		27994
	789675785	Spellbreaker_Spawn_Foley_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Spellbreaker_Spawn_Foley_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Spellbreaker\Foley\Armor\Spellbreaker_Spawn_Foley_1		41625
	790450507	Menu-Assassin-Spawn-VX	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Assassin-Spawn-VX_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Assassin\Assassin-Spawn\Menu-Assassin-Spawn-VX		17001
	795472882	HoundMaster_Spawn_Dog_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Spawn_Dog_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Spawn\Dog_Spawn\HoundMaster_Spawn_Dog_2		28673
	807214974	Necro-Menu-Weapon-VX_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Necro-Menu-Weapon-VX_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Weapons\Necro-Weapon\Necro-Weapon-VX\Necro-Menu-Weapon-VX_3		35573
	849692947	UI-Checkbox	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-Checkbox_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Checkbox		2155
	862648331	Necro-Menu-Weapon-3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Necro-Menu-Weapon-3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\Necromancer\Necro-Weapons\Necro-Weapon\Necro-Menu-Weapon-3		43369
	863998919	LightningStab_Cast_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\LightningStab_Cast_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\LightningStab\LightningStab\LightningStab_Cast_1		24851
	868407284	HoundMaster-Weapons-Dog-3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster-Weapons-Dog-3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Weapons\HoundMaster-Weapons-Dog-3		29458
	876271164	HoundMaster_Spawn_Dog_7	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Spawn_Dog_7_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Spawn\Dog_Spawn\HoundMaster_Spawn_Dog_7		29277
	877560818	HoundMaster_Spawn_Dog_6	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Spawn_Dog_6_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Spawn\Dog_Spawn\HoundMaster_Spawn_Dog_6		29782
	883709159	Menu-SelectChar-Lightbeam_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Menu-SelectChar-Lightbeam_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Menu-SelectCharacterExplosion\Menu-SelectChar-Lightbeam_3		32421
	891145942	Troll-VX-Spawn_8	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Troll-VX-Spawn_8_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\DeathKnight\Spawn_Voice\Troll-VX-Spawn_8		42505
	893957151	HoundMaster-Weapons-1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster-Weapons-1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Menu\Char-Spawns\HoundMaster\HoundMaster-Weapons\HoundMaster-Weapons-1		30308
	900263380	UI-Fight-Click_4	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\UI-Fight-Click_4_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI-Fight-Click_4		39433
	902432394	ElectricalDischarge_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\ElectricalDischarge_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\ElectricalDischarge\ElectricalDischarge_Cast\ElectricalDischarge_3		22373
